job title,company name,location,skills,links
Front-End Web Developer (ReactJS),Confidential -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Agile · Scrum · Git · JavaScript · React · Spring,https://wuzzuf.net/jobs/p/db3ycWaVbWx5-Front-End-Web-Developer-ReactJS-Cairo-Egypt?o=93&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Full Stack .NET Developer (.Net Core + MVC),Nile Tronix -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software Development · Computer Science · MVC · C# · ASP.NET · SQL · CSS · jQuery,https://wuzzuf.net/jobs/p/TlQi6SGpzFq8-Full-Stack-NET-Developer-Net-Core-MVC-Nile-Tronix-Cairo-Egypt?o=94&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
React Native Developer,Anspire Agency -,"New Cairo, Cairo, Egypt ",Full TimeWork From HomeExperienced · 2+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · front-end · React · Rest APIs · REST · Software Development · APIs · Computer Science · Debugging,https://wuzzuf.net/jobs/p/fnHiyFF56mfo-React-Native-Developer-Anspire-Agency-Cairo-Egypt?o=95&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
React JS Developer,Anspire Agency -,"New Cairo, Cairo, Egypt ",Full TimeWork From HomeEntry Level · 1 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · React · Frontend · APIs · Computer Science · Information Technology (IT) · JavaScript · JSON · React.js,https://wuzzuf.net/jobs/p/E9DbOAvHHK8v-React-JS-Developer-Anspire-Agency-Cairo-Egypt?o=96&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Full Stack Software Developer,El-Sewedy Electrometer -,"6th of October, Giza, Egypt ",Full TimeExperienced · 4 - 8 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software Development · Software Engineering · Computer Science · Information Technology (IT) · Computer Engineering · HTML · JavaScript · CSS,https://wuzzuf.net/jobs/p/uyc7YKjcPW8H-Senior-Full-Stack-Software-Developer-El-Sewedy-Electrometer-Giza-Egypt?o=97&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Software Developer,British University of Egypt -,"Shorouk City, Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · JavaScript · jQuery · MySQL · PHP · Software Development,https://wuzzuf.net/jobs/p/3LVs6IXFFuxZ-Senior-Software-Developer-British-University-of-Egypt-Cairo-Egypt?o=98&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Frontend Developer - React Native,SSC Egypt -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 6 - 8 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · APIs · CSS · ReactJS · ReactNative · Design · Docker · JavaScript · React,https://wuzzuf.net/jobs/p/1t6RIWkXrMdj-Senior-Frontend-Developer---React-Native-SSC-Egypt-Cairo-Egypt?o=99&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior .NET Developer,A-Systems -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · .NET · Information Technology (IT) · AJAX · HTML · CSS · javaScript · NodeJS,https://wuzzuf.net/jobs/p/WLTJbjwpxzfX-Senior-NET-Developer-A-Systems-Cairo-Egypt?o=100&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Front End Developer,Expand Cart -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · JavaScript · React · Vue.js · CSS3 · css · Frontend Development · Code · Software Development,https://wuzzuf.net/jobs/p/0qOOlLvjXkoM-Front-End-Developer-Expand-Cart-Giza-Egypt?o=101&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Full Stack Developer (React JS/.Net Core) - Immediate hiring,Confidential -,"Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Business Development · IT/Software Development · Computer Science · API · JavaScript · Software Development · Web Design · SQL · React · MVC,https://wuzzuf.net/jobs/p/jq1RqhNB74iw-Full-Stack-Developer-React-JSNet-Core---Immediate-hiring-Cairo-Egypt?o=102&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Technical Lead (Front End),LxT -,"Mohandessin, Giza, Egypt ",Full TimeManager · 6 - 8 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Angular · JavaScript · Software Development · React · CI/CD · AWS Cloud · Agile · AJAX,https://wuzzuf.net/jobs/p/aD28brILppgM-Technical-Lead-Front-End-LxT-Giza-Egypt?o=103&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Front End Engineer,LxT -,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Angular · JavaScript · React · Software Development · Web Development,https://wuzzuf.net/jobs/p/5fkaYSms3U4o-Senior-Front-End-Engineer-LxT-Giza-Egypt?o=104&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Ruby on Rails Developer (Back End),Tays -,"New Cairo, Cairo, Egypt ",Full TimeEntry Level · 1 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Development · Software Development · Information Technology (IT) · Software Engineering · Computer Engineering · HTML · JavaScript,https://wuzzuf.net/jobs/p/i31ICMCBI5yU-Ruby-on-Rails-Developer-Back-End-Tays-Cairo-Egypt?o=105&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
job title,company name,location,skills,links
,,,,
WordPress Developer / E-Commerce,The Hair Addict  -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · WordPress · woocommerce · Data Privacy · Troubleshooting · Woocommerce · E-Commerce,https://wuzzuf.net/jobs/p/cgT3gpCQwrUT-WordPress-Developer-E-Commerce-The-Hair-Addict-Cairo-Egypt?o=76&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Software Development Team Manager,International Advanced  -,"Nasr City, Cairo, Egypt ",Full TimeManager · 10+ Yrs of Exp · Business Development · IT/Software Development · Engineering - Telecom/Technology · Agile · Computer Science · Engineering · Information Technology (IT) · Software Development · Software Engineering · CSS,https://wuzzuf.net/jobs/p/GbBv4cibq5F1-Software-Development-Team-Manager-International-Advanced-Cairo-Egypt?o=77&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Java Developer,International Advanced  -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · CSS · Development · Engineering · Software Development · JavaScript · Java · Information Technology (IT),https://wuzzuf.net/jobs/p/8j8Y75szd7L5-Senior-Java-Developer-International-Advanced-Cairo-Egypt?o=78&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Full Stack Developer,American Academy -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · HTML5 · JavaScript · Software Development · Web Development · Full Stack Development · .Net · Angular,https://wuzzuf.net/jobs/p/7DV8dE5VRLAY-Full-Stack-Developer-American-Academy-Giza-Egypt?o=79&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Frontend Engineer - React (m/f/d) - Remote Possible,Sellics -,"Berlin, Germany ",Full TimeWork From HomeExperienced · 4 - 12 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · React · JavaScript · Front-End Development · Redux · Information Technology (IT) · Computer Science · Software Development · REST,https://wuzzuf.net/jobs/p/v59ty7JzyAzr-Senior-Frontend-Engineer---React-mfd---Remote-Possible-Sellics-Berlin-Germany?o=80&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Front End Developer,Luftborn -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Frontend · HTML5 · JavaScript · Vue · Angular · React.js,https://wuzzuf.net/jobs/p/lx44PRJG79UQ-Senior-Front-End-Developer-Luftborn-Cairo-Egypt?o=81&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Sr. Full Stack PHP Developer,Luftborn -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 3 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Laravel · PHP · JavaScript,https://wuzzuf.net/jobs/p/heaUnpfFqJS8-Sr-Full-Stack-PHP-Developer-Luftborn-Cairo-Egypt?o=82&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Mid level BackEnd Developer Node JS,GameOn for Information Solutions -,"Sheikh Zayed, Giza, Egypt ",Full TimeExperienced · 1+ Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · AWS · Computer Science · Information Technology (IT) · Node.js · NodeJS · RESTful · Software Development,https://wuzzuf.net/jobs/p/PnoRgjDxIPNO-Mid-level-BackEnd-Developer-Node-JS-GameOn-for-Information-Solutions-Giza-Egypt?o=83&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Full Stack Team Leader,Confidential -,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 7+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Full-Stack · Back-End · Front-End · Computer Science · Information Technology (IT) · Web Development · Software Development · Computer Engineering,https://wuzzuf.net/jobs/p/ntcSor1DWwhz-Full-Stack-Team-Leader-Giza-Egypt?o=84&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Front End Developer (Angular),Statff -,"Amman, Jordan ",Part TimeWork From HomeExperienced · 4 - 10 Yrs of Exp · IT/Software Development · Angular · Front-End Development · HTML · CSS · JavaScript · RESTful APIs · Web Development · Typescript,https://wuzzuf.net/jobs/p/QGtfRe64WolK-Senior-Front-End-Developer-Angular-Statff-Amman-Jordan?o=85&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Amazon Web Services DevOps Engineer,Virtual Worker Now -,"Cairo, Egypt ",Full TimeExperienced · 3 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · DevOps · Computer Science · Information Technology (IT) · HTML · Java · JavaScript · AWS · Amazon Web Services DevOps Engineer,https://wuzzuf.net/jobs/p/gYYFxMd3waW0-Amazon-Web-Services-DevOps-Engineer-Virtual-Worker-Now-Cairo-Egypt?o=86&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Frontend Engineer,TurnDigital -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Web Development · Information Technology (IT) · jQuery · XML · JSON · Computer Science · SharePoint · Git Source Control,https://wuzzuf.net/jobs/p/zCYtryP8KzGU-Senior-Frontend-Engineer-TurnDigital-Cairo-Egypt?o=87&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Senior Android Developer,Confidential -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software Development · Android · Computer Science · Information Technology (IT) · Mobile Development · APIs · Engineering · Software,https://wuzzuf.net/jobs/p/MJc8pOJXBZoe-Senior-Android-Developer-Cairo-Egypt?o=88&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
.NET Developer,Injaz Digital  -,"Heliopolis, Cairo, Egypt ",Full TimeEntry Level · 1 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · AJAX · Code Versioning · Computer Science · Development · HTML5 · front-end · Information Technology (IT) · JavaScript,https://wuzzuf.net/jobs/p/J5TJJ4NdEFYK-NET-Developer-Injaz-Digital-Cairo-Egypt?o=89&l=sp&t=sj&a=javascript|search-v3|hpb
,,,,
Mobile Developer,Bizimply -,"Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · mobile applications · App Store · JavaScript · REST · Ionic · Angular · Swift · React,https://wuzzuf.net/jobs/p/vD0Rr8WArguv-Mobile-Developer-Bizimply-Cairo-Egypt?o=90&l=sp&t=sj&a=javascript|search-v3|hpb
