job title,company name,location,skills,links
CEO Personal Assistant,Confidential -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 5 - 10 Yrs of Exp · females_only · Administration · Operations/Management · GUC · AUC · English · Office management · Secretary · Administration · Time Management · Microsoft Office,https://wuzzuf.net/jobs/p/Ogo63axVRcAq-CEO-Personal-Assistant-Cairo-Egypt?o=103&l=sp&t=sj&a=secretary|search-v3|hpb
Receptionist & Admin Assistant,Confidential -,"Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · females_only · Administration · Admin · Admin Assistant · Administration · Assistant · Secretary · office manager · Front Office Management · Receptionist,https://wuzzuf.net/jobs/p/hp2OV775uVH0-Receptionist-Admin-Assistant-Cairo-Egypt?o=104&l=sp&t=sj&a=secretary|search-v3|hpb
CEO Office Manager - Cairo,Confidential -,"Cairo, Egypt ",Full TimeManager · 7 - 12 Yrs of Exp · Administration · Operations/Management · Administration · Front Office · Communication · Management · Office management · Planning · Secretary · Microsoft Office,https://wuzzuf.net/jobs/p/MDjjSLb7xgAJ-CEO-Office-Manager---Cairo-Cairo-Egypt?o=105&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Prosperity Real Estate -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Administration · Office management · Front Office Management · secretary · management · communication skills · office manager,https://wuzzuf.net/jobs/p/RZC3eJfGH2el-Office-Manager-Prime-Residence-Cairo-Egypt?o=106&l=sp&t=sj&a=secretary|search-v3|hpb
Administrative Assistant,Macro Group -,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Administration · Customer Service/Support · Administration · Secretary · Microsoft Office · Office Management · English · MS Office · Administrative · Computer Skills,https://wuzzuf.net/jobs/p/YcSF5kJtvqST-Administrative-Assistant-Macro-Group-Cairo-Egypt?o=107&l=sp&t=sj&a=secretary|search-v3|hpb
Assistant Coordinator,Life Medical Consult -,"Abbassia, Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Administration · Customer Service/Support · Medical/Healthcare · Communication skills · Administration · Sales · Secretary · Marketing · Coordination · administrative,https://wuzzuf.net/jobs/p/aVyeG561Lsqj-Assistant-Coordinator-Life-Medical-Consult-Cairo-Egypt?o=108&l=sp&t=sj&a=secretary|search-v3|hpb
Executive Secretary,EGTS -,"New Nozha, Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · females_only · Administration · Executive Secretary · Secretary · Administration · Office management · Microsoft Office,https://wuzzuf.net/jobs/p/wOD7y5iJHLG8-Executive-Secretary-EGTS-Cairo-Egypt?o=109&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager (Chairman Office),Prime Group  -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · females_only · Administration · Microsoft Office · Office manager · Administration · English · Office management · Secretary,https://wuzzuf.net/jobs/p/7SLVVipj6Wpf-Office-Manager-Chairman-Office-Prime-Group-Cairo-Egypt?o=110&l=sp&t=sj&a=secretary|search-v3|hpb
Administrative Assistant,Confidential -,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 7 - 10 Yrs of Exp · Administration · Operations/Management · Communication · English · Computer Skills · Administration · Office management · Secretary · Management,https://wuzzuf.net/jobs/p/fkUkyUrjpakv-Administrative-Assistant-Giza-Egypt?o=111&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Vivienda Developments  -,"Shebin Alkom, Monufya, Egypt ",Full TimeManager · 1 - 2 Yrs of Exp · Administration · Administration · Secretary · Office management,https://wuzzuf.net/jobs/p/PpsUF0QOxvlK-Office-Manager-Vivienda-Developments-Monufya-Egypt?o=112&l=sp&t=sj&a=secretary|search-v3|hpb
Administrative Assistant,Icity -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · males_preferred · Administration · Operations/Management · Administration · English · Microsoft · Project · Secretary · Office management,https://wuzzuf.net/jobs/p/7QIUFoXi76dt-Administrative-Assistant-Icity-Cairo-Egypt?o=113&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Limbic Entertainment (Cairo Office) -,"Sheraton, Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · Administration · Operations/Management · Office management · Human Resources · Accounting · Payroll · Office Operations · Administration · Secretary · Microsoft Office,https://wuzzuf.net/jobs/p/imJK8lC4aCES-Office-Manager-Limbic-Entertainment-Cairo-Office-Cairo-Egypt?o=114&l=sp&t=sj&a=secretary|search-v3|hpb
Positive Discipline Assistant - French Speaker,Groupe Oasis Scolaire -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · Administration · Education/Teaching · Education · Administration · Event · Secretary · Positive Discipline · Microsoft Excel · Training · Admin,https://wuzzuf.net/jobs/p/DnMKpmUix3Ls-Positive-Discipline-Assistant---French-Speaker-Groupe-Oasis-Scolaire-Cairo-Egypt?o=115&l=sp&t=sj&a=secretary|search-v3|hpb
Receptionist,Al Ahly Medical Company -,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · females_only · Administration · Admin · Administration · Healthcare · Customer Service · Customer Care · Customer Support · Front Office · Secretary · Computer Skills,https://wuzzuf.net/jobs/p/xTelz8eO0H7o-Receptionist-Al-Ahly-Medical-Company-Cairo-Egypt?o=116&l=sp&t=sj&a=secretary|search-v3|hpb
CEO Office Manager,Smart Solutions -,"New Cairo, Cairo, Egypt ",Full TimeManager · 6 - 10 Yrs of Exp · Administration · Administration · Construction · Business Administration · Office management · Secretary · Microsoft Office · Management,https://wuzzuf.net/jobs/p/RswhV6Egt0xR-CEO-Office-Manager-Smart-Solutions-Cairo-Egypt?o=117&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager & Personal Assistant,Bayt El Khebra -,"Maadi, Cairo, Egypt ",Full TimeManager · 10 - 15 Yrs of Exp · males_only · Administration · Operations/Management · Administration · Microsoft Office · Office management · Personal · personal assistant · Office manager · Assistant · office,https://wuzzuf.net/jobs/p/r22MJ4fM7KJb-Office-Manager-Personal-Assistant-Bayt-El-Khebra-Cairo-Egypt?o=118&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,COUP -,"New Nozha, Cairo, Egypt ",Full TimeManager · 3 - 4 Yrs of Exp · Administration · Operations/Management · Education · excel · Microsoft Office · Office management · Secretary · Administration · TO,https://wuzzuf.net/jobs/p/ZZ01YisIMZzV-Office-Manager-COUP-Cairo-Egypt?o=119&l=sp&t=sj&a=secretary|search-v3|hpb
CEO Personal Assistant,Gates Development  -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · females_only · Administration · Operations/Management · Administration · Office management · Communication skills · Microsoft Office · Management · Communication · Secretary,https://wuzzuf.net/jobs/p/IQZK3dm2SHmN-CEO-Personal-Assistant-Gates-Development-Cairo-Egypt?o=120&l=sp&t=sj&a=secretary|search-v3|hpb
Senior Administrative Assistance,Evolvice GmbH -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 5 - 10 Yrs of Exp · Administration · English · Administration · Skills · Communication skills · Microsoft Office · Office management · Secretary,https://wuzzuf.net/jobs/p/bH6llFIOTkc1-Senior-Administrative-Assistance-Evolvice-GmbH-Cairo-Egypt?o=121&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Confidential -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 8 - 15 Yrs of Exp · males_only · Administration · Admin · Administration · Office Management · Construction · Secretary · Microsoft Office · English · Arabic · Communication,https://wuzzuf.net/jobs/p/ej9eKttE7dor-Office-Manager-Cairo-Egypt?o=122&l=sp&t=sj&a=secretary|search-v3|hpb
Receptionist - Alexandria,MENA For Contracting & Trading -,"Alexandria, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · females_only · Administration · Administration · Secretary · Microsoft Office · Front Desk · Communication Skills · receptionist · English · Admin · MS Office,https://wuzzuf.net/jobs/p/hwvyEtmYvgFW-Receptionist---Alexandria-MENA-For-Contracting-Trading-Alexandria-Egypt?o=123&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Tagaddod -,"Garden City, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Administration · Microsoft Office · Computer Skills · Human Resources (HR) · Administration · Admin · English · Office Management · Recruitment · Personnel,https://wuzzuf.net/jobs/p/D8FqFRJI96bA-Office-Manager-Tagaddod-Cairo-Egypt?o=124&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Tie House -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 5 - 10 Yrs of Exp · Administration · Administration · Secretary · Microsoft Office · Office Management · Front Desk,https://wuzzuf.net/jobs/p/QLTQBPOQnAg6-Office-Manager-Tie-House-Cairo-Egypt?o=125&l=sp&t=sj&a=secretary|search-v3|hpb
Administrative Assistant,Mamiba  -,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · Administration · Operations/Management · Administration · Admin · Communication · Management · Microsoft Office · office · Office management · Secretary,https://wuzzuf.net/jobs/p/WcnKMsDM99ny-Administrative-Assistant-Mamiba-Giza-Egypt?o=126&l=sp&t=sj&a=secretary|search-v3|hpb
Assistant Manager/ Personal Assistant,PentaValue  -,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Administration · Operations/Management · Business Administration · Business Development · Secretary · Communication skills · Microsoft Office · Office Administration · Office Management · Admin,https://wuzzuf.net/jobs/p/7f1XaGZf41A6-Assistant-Manager-Personal-Assistant-PentaValue-Cairo-Egypt?o=127&l=sp&t=sj&a=secretary|search-v3|hpb
Admin Assisstant,A1 educenter -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 0 - 3 Yrs of Exp · Administration · Administration · English Education · educational center · courses center · courses · Schools · teacher · Call Center · Telesales,https://wuzzuf.net/jobs/p/TKDSYDXCQm3x-Admin-Assisstant-A1-educenter-Cairo-Egypt?o=128&l=sp&t=sj&a=secretary|search-v3|hpb
Car Rental Manager,El Mohndes Group -,"Giza, Giza, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · females_only · Operations/Management · Car Rentals Management · Secretary,https://wuzzuf.net/jobs/p/kUGBgjumGcIB-Car-Rental-Manager-El-Mohndes-Group-Giza-Egypt?o=129&l=sp&t=sj&a=secretary|search-v3|hpb
CEO Personal Assistant,PentaValue  -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Administration · Admin · Administration · Secretary · Microsoft Office · Office Management · Computer Skills · Information Technology (IT) · Business Administration · English,https://wuzzuf.net/jobs/p/VAgVqtpLVKtQ-CEO-Personal-Assistant-PentaValue-Cairo-Egypt?o=130&l=sp&t=sj&a=secretary|search-v3|hpb
Personal Assistant,Confidential -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Administration · PA · Administration · Office Management · Secretary · Microsoft Office · Admin Assistant,https://wuzzuf.net/jobs/p/hcjbZCq26P2h-Personal-Assistant-Cairo-Egypt?o=131&l=sp&t=sj&a=secretary|search-v3|hpb
Executive Assistant,Sidra -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · Administration · Business Development · Customer Service/Support · Administration · English · Assistant · Microsoft Office · Office management · Management · Executive Assistant,https://wuzzuf.net/jobs/p/NphfTcG3FonM-Executive-Assistant-Sidra-Cairo-Egypt?o=132&l=sp&t=sj&a=secretary|search-v3|hpb
Administration Director,Confidential -,"New Cairo, Cairo, Egypt ",Full TimeManager · 15+ Yrs of Exp · Administration · Operations/Management · Administration · Office Management · Microsoft Office · Business Administration · Secretary · Management · Business · Office,https://wuzzuf.net/jobs/p/TEQtkyXtihgY-Administration-Director-Cairo-Egypt?o=133&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Shaheen Center -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Administration · Communication · Microsoft Office · Office management · Planning · Presentation · Secretary · Administration · Organizing,https://wuzzuf.net/jobs/p/wwV1HTRMnwD0-Office-Manager-Shaheen-Center-Giza-Egypt?o=134&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Confidential -,"Alexandria, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Administration · Operations/Management · Administration · Front Office · Office management · Communication · Communication skills · MS Office · Secretary · Planning,https://wuzzuf.net/jobs/p/mi3CvKhV44E1-Office-Manager-Alexandria-Egypt?o=135&l=sp&t=sj&a=secretary|search-v3|hpb
Admin Assistant / New Cairo,UCMAS Academy -,"New Cairo, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · females_only · Administration · Customer Service/Support · Administration · Admin · Communication · Secretary · Office management,https://wuzzuf.net/jobs/p/vwZu1dJGXDWh-Admin-Assistant-New-Cairo-UCMAS-Academy-Cairo-Egypt?o=136&l=sp&t=sj&a=secretary|search-v3|hpb
CEO Personal Assistant,EasyKash -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Administration · Administration · Office Management · Secretary · Admin Assistant · Microsoft Office · Communication · Management · Office · Excel,https://wuzzuf.net/jobs/p/fbPsWnhOnEqg-CEO-Personal-Assistant-EasyKash-Giza-Egypt?o=137&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Confidential -,"khanka, Qalubia, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Administration · Operations/Management · Administration · Microsoft Office · Office management · Secretary · Follow Up · Planning · Experience · English,https://wuzzuf.net/jobs/p/iY0g9UrW8VzF-Office-Manager-Qalubia-Egypt?o=138&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Confidential -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · Administration · Operations/Management · Administration · Office management · Office manager · Secretary · personal assistant,https://wuzzuf.net/jobs/p/ZIELAsvoUiyU-Office-Manager-Cairo-Egypt?o=139&l=sp&t=sj&a=secretary|search-v3|hpb
Coordinator & Administrative Assistant,Confidential -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Administration · Business Development · Coordinator · Communication skills · Project · Project Management · Communication · Administration · Microsoft Office · Office management,https://wuzzuf.net/jobs/p/pa90IRfZ9i4U-Coordinator-Administrative-Assistant-Cairo-Egypt?o=140&l=sp&t=sj&a=secretary|search-v3|hpb
CEO Personal Assistant,TMA For Industrial Supplies -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 4 - 10 Yrs of Exp · Administration · Operations/Management · personal assistant · office manager · Administration · Microsoft Office · powerpoint · Office management · Secretary · office,https://wuzzuf.net/jobs/p/95Rxsp7mbZ8M-CEO-Personal-Assistant-TMA-For-Industrial-Supplies-Cairo-Egypt?o=141&l=sp&t=sj&a=secretary|search-v3|hpb
Chairman Personal Assistant,Confidential -,"Giza, Egypt ",Full TimeExperienced · 7 - 14 Yrs of Exp · females_only · Administration · Administration · Executive · Executive Secretary · Secretary · Personal Assistant · Office management · English,https://wuzzuf.net/jobs/p/JEvJOM3zjvlF-Chairman-Personal-Assistant-Giza-Egypt?o=142&l=sp&t=sj&a=secretary|search-v3|hpb
Office Manager,Urban Estate -,"New Cairo, Cairo, Egypt ",Full TimeManager · 5 - 10 Yrs of Exp · Administration · Operations/Management · Office Management · Secretary · Administrative · Administration · Microsoft Office,https://wuzzuf.net/jobs/p/sdxuzYNQr5ik-Office-Manager-Urban-Estate-Cairo-Egypt?o=143&l=sp&t=sj&a=secretary|search-v3|hpb
Admin Assistant,Furqan Group for Education & IT -,"Nasr City, Cairo, Egypt ",Full TimeWork From HomeExperienced · 2+ Yrs of Exp · Administration · Administration · administrative · Arabic · Communication · Management · Microsoft Office · Secretary · English · Office management,https://wuzzuf.net/jobs/p/FjWXveThcS5T-Admin-Assistant-Furqan-Group-for-Education-IT-Cairo-Egypt?o=144&l=sp&t=sj&a=secretary|search-v3|hpb
Administrative Assistant,Dev Nomadz -,"Cairo, Egypt ",Full TimeWork From HomeEntry Level · 0 - 3 Yrs of Exp · Administration · Operations/Management · Administration · Business Administration · Microsoft Office · Office management · Secretary,https://wuzzuf.net/jobs/p/sJzYR1W9Cwgh-Administrative-Assistant-Dev-Nomadz-Cairo-Egypt?o=145&l=sp&t=sj&a=secretary|search-v3|hpb
Executive Personal Assistant (Multinational),Popul8IT -,"Sydney, Australia ",Full TimeExperienced · 3 - 7 Yrs of Exp · females_only · Administration · Operations/Management · Administration · Communication skills · Communication · English · Management · meetings · Secretary · Skills,https://wuzzuf.net/jobs/p/PRrgVtnnYAgO-Executive-Personal-Assistant-Multinational-Popul8IT-Sydney-Australia?o=146&l=sp&t=sj&a=secretary|search-v3|hpb
Admission Executive - (Front Desk),Leap Development Hub -,"New Cairo, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Administration · Administration · Admin Assistant · Admin · Office Management · Secretary · Reception · Schools · Nursery,https://wuzzuf.net/jobs/p/cLUBGwrDImIC-Admission-Executive---Front-Desk-Leap-Development-Hub-Cairo-Egypt?o=147&l=sp&t=sj&a=secretary|search-v3|hpb
Administrative Assistant,Tlnted -,"Obour City, Cairo, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · Administration · Customer Service/Support · Administration · computer · Microsoft Office · Office management · Secretary · Accounting · Reporting · Customer Service,https://wuzzuf.net/jobs/p/qiloNv9G8wlb-Administrative-Assistant-Tlnted-Cairo-Egypt?o=148&l=sp&t=sj&a=secretary|search-v3|hpb
Sales Admin - Real Estate,AlMaraag for Real Estate Development  -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · females_only · Administration · Admin · CRM · Sales · Administration · Communication · MS Excel · ERP · Real Estate · Secretary,https://wuzzuf.net/jobs/p/wBBVTmm2JkMx-Sales-Admin---Real-Estate-AlMaraag-for-Real-Estate-Development-Cairo-Egypt?o=149&l=sp&t=sj&a=secretary|search-v3|hpb
Administrative Assistant - Internship,Soleek -,"Maadi, Cairo, Egypt ",InternshipStudent · 0 - 1 Yrs of Exp · Administration · Business Development · Customer Service/Support · Administration · Secretary · Office management · Microsoft · Microsoft Office · Time Management · word,https://wuzzuf.net/jobs/p/wLGYJ9a0SJR5-Administrative-Assistant---Internship-Soleek-Cairo-Egypt?o=150&l=sp&t=sj&a=secretary|search-v3|hpb
