job title,company name,location,skills,links
Cloud Architect Manager,PwC Cairo -,"Cairo, Egypt ",Full TimeManager · 4+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Architecture · AWS · Architect · Azure · Cloud · Cloud Computing · Computer Engineering · Computer Science,https://wuzzuf.net/jobs/p/fP7sH63Afqf3-Cloud-Architect-Manager-PwC-Cairo-Cairo-Egypt?o=92&l=sp&t=sj&a=gaming|search-v3|hpb
After Sales Business Development Manager,ECS - Energy & Contracting Solutions -,"Maadi, Cairo, Egypt ",Full TimeManager · 7 - 10 Yrs of Exp · Business Development · Sales/Retail · Engineering - Mechanical/Electrical · Business Development · Sales · Electrical Engineering · Engineering · Sales Target · Electrical,https://wuzzuf.net/jobs/p/2QFL5IaOqlNV-After-Sales-Business-Development-Manager-ECS---Energy-Contracting-Solutions-Cairo-Egypt?o=93&l=sp&t=sj&a=gaming|search-v3|hpb
Senior Hero's Engagement,Andalusia Group -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 0 - 5 Yrs of Exp · Marketing/PR/Advertising · Employee Engagement · Marketing · Marketing Communication · PR,https://wuzzuf.net/jobs/p/xKxeUtwlTBnz-Senior-Heros-Engagement-Andalusia-Group-Cairo-Egypt?o=94&l=sp&t=sj&a=gaming|search-v3|hpb
Manager Assisstant,Andalusia Group -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 0 - 4 Yrs of Exp · Administration · Administration · assistant · Microsoft Office · Office management,https://wuzzuf.net/jobs/p/d2IfhXQCCxVO-Manager-Assisstant-Andalusia-Group-Cairo-Egypt?o=95&l=sp&t=sj&a=gaming|search-v3|hpb
Oracle (Finance) System Analyst,Etisalat Misr -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Accounting/Finance · IT/Software Development · Information Technology (IT) · Computer Science · English · Oracle · Information Systems · IT · Communication skills,https://wuzzuf.net/jobs/p/DStZ1BUa0jaK-Oracle-Finance-System-Analyst-Etisalat-Misr-Cairo-Egypt?o=96&l=sp&t=sj&a=gaming|search-v3|hpb
IT System Business Analysis,Premium Card -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · IT/Software Development · Analyst/Research · Business Analysis · Information Technology (IT) · Business Systems · System Analysis · IT · Computer Science · Software Implementation,https://wuzzuf.net/jobs/p/Y4gbdbSIIiEZ-IT-System-Business-Analysis-Premium-Card-Giza-Egypt?o=97&l=sp&t=sj&a=gaming|search-v3|hpb
Marketing Specialist,Fashion Retail Group -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Marketing/PR/Advertising · Media/Journalism/Publishing · Marketing · Analysis · ATL · BTL · Retail · MS Office,https://wuzzuf.net/jobs/p/fYTDrFJvUdgz-Marketing-Specialist-Fashion-Retail-Group-Cairo-Egypt?o=98&l=sp&t=sj&a=gaming|search-v3|hpb
Business Development Coordinator,Worldwide Movers Africa -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 0 - 4 Yrs of Exp · Administration · Business Development · Hospitality/Hotels/Food Services · English · french · Business Development · Sales · Digital Marketing · Online Advertising · Online Ads,https://wuzzuf.net/jobs/p/t7JL5jiU8HbN-Business-Development-Coordinator-Worldwide-Movers-Africa-Cairo-Egypt?o=99&l=sp&t=sj&a=gaming|search-v3|hpb
Accountant,HSE Contractors for CPM Scheduling Consultants -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 1 - 5 Yrs of Exp · Accounting/Finance · Accounting · Finance · Financial Management · Financial Analysis · Communication Skills · Computer Skills · Microsoft Office · English · Excel,https://wuzzuf.net/jobs/p/91dPJ7xnB72n-Accountant-HSE-Contractors-for-CPM-Scheduling-Consultants-Giza-Egypt?o=100&l=sp&t=sj&a=gaming|search-v3|hpb
Product Manager,Confidential -,"New Cairo, Cairo, Egypt ",Full TimeManager · 5 - 15 Yrs of Exp · Project/Program Management · Information Technology (IT) · Product · Product Management · product manager · Design · Engineering · Management,https://wuzzuf.net/jobs/p/9cZAV9iIbKAh-Product-Manager-Cairo-Egypt?o=101&l=sp&t=sj&a=gaming|search-v3|hpb
UI/UX Designer (Figma),Confidential -,"Alexandria, Egypt ",Full TimeWork From HomeEntry Level · 1+ Yrs of Exp · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · Figma · UI · UI Design · UI/UX · UI Testing · UX · Wireframe,https://wuzzuf.net/jobs/p/Vl8h4RKR4VKU-UIUX-Designer-Figma-Alexandria-Egypt?o=102&l=sp&t=sj&a=gaming|search-v3|hpb
SAP ABAP Developer,Confidential -,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · ABAP · RFC · IDOCs · Application Development · Adobe Interactive · Adobe Forms · Programming · Data Migration,https://wuzzuf.net/jobs/p/K0UDsm8BP3MH-SAP-ABAP-Developer-Giza-Egypt?o=103&l=sp&t=sj&a=gaming|search-v3|hpb
Brand Manager,Milkys - The Milkman -,"6th of October, Giza, Egypt ",Full TimeManager · 3+ Yrs of Exp · Marketing/PR/Advertising · Media/Journalism/Publishing · Communication skills · Management skills · Marketing · FMCG · Microsoft Office · Administration · Branding · Market Research,https://wuzzuf.net/jobs/p/kHWp4EgsYYiC-Brand-Manager-Milkys---The-Milkman-Giza-Egypt?o=104&l=sp&t=sj&a=gaming|search-v3|hpb
Senior Planning Engineer,HSE Contractors for CPM Scheduling Consultants -,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Engineering - Construction/Civil/Architecture · Project/Program Management · Engineering · Civil Engineering · Primavera · Project Management · Planning · Communication Skills · Management · English,https://wuzzuf.net/jobs/p/Q2i045435W1E-Senior-Planning-Engineer-HSE-Contractors-for-CPM-Scheduling-Consultants-Giza-Egypt?o=105&l=sp&t=sj&a=gaming|search-v3|hpb
Technical Team Leader -Lighting,Smart Lighting  -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 4 - 7 Yrs of Exp · Engineering - Mechanical/Electrical · LED Lighting · Lighting Design · Technical Support · English · AutoCAD · Electrical Engineering · DIALux · Lighting,https://wuzzuf.net/jobs/p/Z2WKjf0af5j0-Technical-Team-Leader--Lighting-Smart-Lighting-Cairo-Egypt?o=106&l=sp&t=sj&a=gaming|search-v3|hpb
Assistant Product Manager,Infinity Clinic Pharma -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Marketing/PR/Advertising · Medical/Healthcare · Sales/Retail · Communication skills · English · Pharmacy · Sales · Veterinary · Sales Field · Marketing,https://wuzzuf.net/jobs/p/CUMBgjzFvYnX-Assistant-Product-Manager-Infinity-Clinic-Pharma-Cairo-Egypt?o=107&l=sp&t=sj&a=gaming|search-v3|hpb
Recruitment Specialist / Senior recruiter,SYE English Community -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 1 - 5 Yrs of Exp · Human Resources · Recruitment · Human Resources (HR) · Interviews · Mass Hiring · Hiring · Sourcing · Screening · Fluent English · Talent acquisition,https://wuzzuf.net/jobs/p/9dkGNceRpIdo-Recruitment-Specialist-Senior-recruiter-SYE-English-Community-Giza-Egypt?o=108&l=sp&t=sj&a=gaming|search-v3|hpb
Customer Support Representative - Spanish (Tanta),Sykes Enterprises -,"Tanta, Gharbia, Egypt ",Full TimeEntry Level · 0 - 1 Yrs of Exp · Customer Service/Support · Customer Support · Customer Service · Technical Support · Customer Care · Spanish · English · Spanish Teaching · Spanish Translation · Tour guiding,https://wuzzuf.net/jobs/p/fKv4vpOg1Ugc-Customer-Support-Representative---Spanish-Tanta-Sykes-Enterprises-Gharbia-Egypt?o=109&l=sp&t=sj&a=gaming|search-v3|hpb
Customer Support Representative - German (Tanta),Sykes Enterprises -,"Tanta, Gharbia, Egypt ",Full TimeEntry Level · 0 - 1 Yrs of Exp · Customer Service/Support · Call Center · Customer Service · Customer Care · Customer Support · Technical Support · German Teaching · German Translation · Tour guiding,https://wuzzuf.net/jobs/p/MG0YFdqyr2cj-Customer-Support-Representative---German-Tanta-Sykes-Enterprises-Gharbia-Egypt?o=110&l=sp&t=sj&a=gaming|search-v3|hpb
Social Media Specialist,3MAS -,"Hadayek Alahram, Giza, Egypt ",Full TimeExperienced · 4 - 10 Yrs of Exp · females_only · Marketing/PR/Advertising · Media/Journalism/Publishing · Social Media Specialist · Senior · Editing · E-Marketing · media · Online Marketing · Social Media · Social Networking,https://wuzzuf.net/jobs/p/PEVSRyZauP38-Social-Media-Specialist-3MAS-Giza-Egypt?o=111&l=sp&t=sj&a=gaming|search-v3|hpb
Social Media Moderator,Mrsool -,"Cairo, Egypt ",Full TimeEntry Level · 0 - 2 Yrs of Exp · Marketing/PR/Advertising · Media/Journalism/Publishing · Moderation · Social Media · E-Marketing · English · Marketing · Online Marketing · Content,https://wuzzuf.net/jobs/p/M7JvMtG83Uw3-Social-Media-Moderator-Mrsool-Cairo-Egypt?o=112&l=sp&t=sj&a=gaming|search-v3|hpb
Social Media Moderator,Max Muscle -,"New Cairo, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Marketing/PR/Advertising · Media/Journalism/Publishing · E-Marketing · Communication · Social Media · Online Marketing · Marketing · marketing channels,https://wuzzuf.net/jobs/p/mzNsXqAeZhSp-Social-Media-Moderator-Max-Muscle-Cairo-Egypt?o=113&l=sp&t=sj&a=gaming|search-v3|hpb
Customer Support Representative,iSchool -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · Customer Service/Support · Communication · Communication skills · Customer · Customer Care · Customer Service · Customer Support · English · Skills,https://wuzzuf.net/jobs/p/dCaU1py43LwW-Customer-Support-Representative-iSchool-Cairo-Egypt?o=114&l=sp&t=sj&a=gaming|search-v3|hpb
IT System Administrator,Sykes Enterprises -,"Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · CCNA · computer · Computer Engineering · Computer Science · Engineering · English · Information Technology (IT),https://wuzzuf.net/jobs/p/L77WvHUyZR5s-IT-System-Administrator-Sykes-Enterprises-Cairo-Egypt?o=115&l=sp&t=sj&a=gaming|search-v3|hpb
Heavy Equipment Rental Manager,EGY-PT -,"Sheraton, Cairo, Egypt ",Full TimeManager · 5 - 15 Yrs of Exp · Engineering - Construction/Civil/Architecture · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Engineering · Heavy Equipment · Maintenance · Mechanical Engineering · equipment,https://wuzzuf.net/jobs/p/5gTRVt96AOEz-Heavy-Equipment-Rental-Manager-EGY-PT-Cairo-Egypt?o=116&l=sp&t=sj&a=gaming|search-v3|hpb
Business Development Representative,LxT -,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Business Development · Sales/Retail · Business Development · Sales · Sales Target · Salesforce · CRM · Sales Performance Metrics,https://wuzzuf.net/jobs/p/qGtNLHL1sIzs-Business-Development-Representative-LxT-Giza-Egypt?o=117&l=sp&t=sj&a=gaming|search-v3|hpb
Sales Specialist,Confidential -,"10th of Ramadan City, Sharqia, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Sales/Retail · sales skills · Sales Target · Sales · English · Marketing · Communication skills,https://wuzzuf.net/jobs/p/SZ1qy3ujbznv-Sales-Specialist-Sharqia-Egypt?o=118&l=sp&t=sj&a=gaming|search-v3|hpb
Continuous Improvement Engineer,Oriental Weavers -,"10th of Ramadan City, Sharqia, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Manufacturing/Production · Quality · Engineering - Mechanical/Electrical · LEAN · CI · Continuous Improvement · Six Sigma · Engineering · 5S Lean Manufacturing Methodology · Production,https://wuzzuf.net/jobs/p/a99ZJKGcCDpp-Continuous-Improvement-Engineer-Oriental-Weavers-Sharqia-Egypt?o=119&l=sp&t=sj&a=gaming|search-v3|hpb
Medical Representative - Mohandiseen - El Agoza - El Dokki,dkt Egypt -,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Medical/Healthcare · Sales/Retail · Pharmaceutical · Sales · Marketing · Promotion · Detailing · Territoy Management · Pharmaceutical · Medical,https://wuzzuf.net/jobs/p/ovgESj9d30fr-Medical-Representative---Mohandiseen---El-Agoza---El-Dokki-dkt-Egypt-Giza-Egypt?o=120&l=sp&t=sj&a=gaming|search-v3|hpb
Talent Acquisition Specialist,Virtual Worker Now -,"Cairo, Egypt ",Full TimeShift BasedWork From HomeEntry Level · 1 - 2 Yrs of Exp · Human Resources · Recruitment · Human Resources (HR) · HR · Hiring · Mass Hiring · Talent acquisition · English · Interviewing · Communication skills,https://wuzzuf.net/jobs/p/30HaUbZYdgbs-Talent-Acquisition-Specialist-Virtual-Worker-Now-Cairo-Egypt?o=121&l=sp&t=sj&a=gaming|search-v3|hpb
Malls Operations Director - Real Estate Investment Company,AGI -,"Obour City, Cairo, Egypt ",Full TimeManager · 5 - 10 Yrs of Exp · Project/Program Management · Operations · Mall  Operations · Market Research · Market Analysis · Business Planning · Business Analysis · Real Estate · Property,https://wuzzuf.net/jobs/p/qms3rPX4eic2-Malls-Operations-Director---Real-Estate-Investment-Company-AGI-Cairo-Egypt?o=122&l=sp&t=sj&a=gaming|search-v3|hpb
Livelihood Technical Officer Level 2,Handicap International  -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 5 - 5 Yrs of Exp · Operations/Management · Technical Support · INGO · NGO,https://wuzzuf.net/jobs/p/7rNx7pbEs7yD-Livelihood-Technical-Officer-Level-2-Handicap-International-Cairo-Egypt?o=123&l=sp&t=sj&a=gaming|search-v3|hpb
Business Unit Manager (BUM) - (VMS – OTC – FMCG),Soficopharm -,"Cairo, Egypt ",Full TimeManager · 10 - 15 Yrs of Exp · Medical/Healthcare · Sales/Retail · Pharmaceutical · Sales Target · Marketing · fmcg marketing · OTC · VMS,https://wuzzuf.net/jobs/p/083hG9ElFTtK-Business-Unit-Manager-BUM---VMS-–-OTC-–-FMCG-Soficopharm-Cairo-Egypt?o=124&l=sp&t=sj&a=gaming|search-v3|hpb
Pricing & Coding Supervisor - Medical Background,Confidential -,"Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Marketing/PR/Advertising · Medical/Healthcare · Business Administration · Pricing · Logistics · Market Research · coding,https://wuzzuf.net/jobs/p/DdGyzSRAjEDU-Pricing-Coding-Supervisor---Medical-Background-Cairo-Egypt?o=125&l=sp&t=sj&a=gaming|search-v3|hpb
Backend Developer,Perfect Presentation -,"6th of October, Giza, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · .Net · ASP.Net · Development · Software · Software Engineering · Software Development · Computer Science · Docker,https://wuzzuf.net/jobs/p/lPMBt8qYnhj1-Backend-Developer-Perfect-Presentation-Giza-Egypt?o=126&l=sp&t=sj&a=gaming|search-v3|hpb
Senior Marketing Strategist,ntamtech -,"San Stefano, Alexandria, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Marketing/PR/Advertising · Media/Journalism/Publishing · Advertising · Online Marketing · Marketing · Marketing Strategy · Strategic Planning · Google Analytics · English · E-Marketing,https://wuzzuf.net/jobs/p/CbNXfIkvn7Aq-Senior-Marketing-Strategist-ntamtech-Alexandria-Egypt?o=127&l=sp&t=sj&a=gaming|search-v3|hpb
Cost Control Engineer - Finishes & Fitouts,Scas -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Engineering - Construction/Civil/Architecture · Construction · Cost Control · Engineering · Communication · Cost · Management · Microsoft Office · Quality Assurance · Quality Control,https://wuzzuf.net/jobs/p/MqAnBni9FME6-Cost-Control-Engineer---Finishes-Fitouts-Scas-Cairo-Egypt?o=128&l=sp&t=sj&a=gaming|search-v3|hpb
R&D Design Engineer,Groupe- Atlantic -,"10th of Ramadan City, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · R&D/Science · Creative/Design/Art · Engineering - Mechanical/Electrical · R&amp;D · Mechanical Engineering · ERP · Manufacturing · SolidWorks · ProE · CREO,https://wuzzuf.net/jobs/p/4vkJLe8OPYAI-RD-Design-Engineer-Groupe--Atlantic-Cairo-Egypt?o=129&l=sp&t=sj&a=gaming|search-v3|hpb
Marketing Administrator,AET Lifts -,"Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Administration · Marketing/PR/Advertising · Media/Journalism/Publishing · Business Administration · Communication · Marketing · Digital Marketing · Digital Advertising · Digital Marketing Strategy · Communication skills,https://wuzzuf.net/jobs/p/osQskkUy17xO-Marketing-Administrator-AET-Lifts-Cairo-Egypt?o=130&l=sp&t=sj&a=gaming|search-v3|hpb
Sr. Merchandising Officer,Sharaf DG -,"Giza, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Business Development · Sales/Retail · Purchasing/Procurement · Communication skills · Category Management · Retail · Merchandising,https://wuzzuf.net/jobs/p/zAOD3a7QZrcJ-Sr-Merchandising-Officer-Sharaf-DG-Giza-Egypt?o=131&l=sp&t=sj&a=gaming|search-v3|hpb
Studio Manager,Luke Lehner Studio -,"Maadi, Cairo, Egypt ",Full TimeManager · 2 - 5 Yrs of Exp · Operations/Management · Management · English · Administration · Microsoft Office · Operations · Operations Management · Studio Management,https://wuzzuf.net/jobs/p/Uu5Y1S7zThIG-Studio-Manager-Luke-Lehner-Studio-Cairo-Egypt?o=132&l=sp&t=sj&a=gaming|search-v3|hpb
Community Manager,Learn n' Digital -,"Mohandessin, Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Marketing/PR/Advertising · Media/Journalism/Publishing · Communication skills · Social Media · Customer Service · Customer Relations · Digital Marketing · Communication · CRM · English,https://wuzzuf.net/jobs/p/drjmQVxPUJJF-Community-Manager-Learn-n-Digital-Giza-Egypt?o=133&l=sp&t=sj&a=gaming|search-v3|hpb
Telesales Executive,DHL Express Egypt -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Customer Service/Support · Sales/Retail · Sales · Telesales · Customer Service · Outbound · Offshore · Customer Care · Customer Support · Business Administration,https://wuzzuf.net/jobs/p/H1ygoyAjg0GY-Telesales-Executive-DHL-Express-Egypt-Cairo-Egypt?o=134&l=sp&t=sj&a=gaming|search-v3|hpb
Sales Teamleader,Egyptian Cultural Center -,"Nasr City, Cairo, Egypt ",Full TimeManager · 3 - 5 Yrs of Exp · Business Development · Operations/Management · Sales/Retail · English · Real Estate · Sales · sales skills · Sales Target · Sales TeamLeader · Business Development,https://wuzzuf.net/jobs/p/KhqEx7Uqxrs6-Sales-Teamleader-Egyptian-Cultural-Center-Cairo-Egypt?o=135&l=sp&t=sj&a=gaming|search-v3|hpb
Product Specialist - STRUCTURAL HEART - Medical Devices,Taba Medical Company -,"Mokattam, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Medical/Healthcare · Sales/Retail · TAVR · Structural heat · Medical Devices · Biotechnology · Medical Sales · Medical Devices Sales · Medical Engineering · Medical,https://wuzzuf.net/jobs/p/5k0FfP2F6WV3-Product-Specialist---STRUCTURAL-HEART---Medical-Devices-Taba-Medical-Company-Cairo-Egypt?o=136&l=sp&t=sj&a=gaming|search-v3|hpb
Key Account Project Manager,Lecico Egypt -,"Alexandria, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Business Development · Project/Program Management · Engineering · MS Office · Communication · Communication skills · Customer Service · Sales · English · sales skills,https://wuzzuf.net/jobs/p/JmtO5W4BxvNr-Key-Account-Project-Manager-Lecico-Egypt-Alexandria-Egypt?o=137&l=sp&t=sj&a=gaming|search-v3|hpb
Sales/Business Development Agent,Brandbox Cairo -,"New Cairo, Cairo, Egypt ",Full TimeEntry Level · 2+ Yrs of Exp · Business Development · Sales/Retail · Business Development · Digital Marketing · sales skills · Sales · Sales Target · Marketing · Business Administration,https://wuzzuf.net/jobs/p/86AbmkzOdKcK-SalesBusiness-Development-Agent-Brandbox-Cairo-Cairo-Egypt?o=138&l=sp&t=sj&a=gaming|search-v3|hpb
Business Development Associate,DevartLab -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 3 - 4 Yrs of Exp · Business Development · Pharmaceutical · Pharmaceuticals · Sales · sales skills · Business Development · Pharmaceutical · Marketing · Pharmacy · nutraceutical,https://wuzzuf.net/jobs/p/NRwghvIrcNK8-Business-Development-Associate-DevartLab-Cairo-Egypt?o=139&l=sp&t=sj&a=gaming|search-v3|hpb
Quality Control Manager,Egy Yarn -,"Badr City, Cairo, Egypt ",Full TimeManager · 5 - 7 Yrs of Exp · Operations/Management · Manufacturing/Production · Quality · Textile Industry · Textile · Quality Control · Quality Assurance · Production · Manufacturing · Quality,https://wuzzuf.net/jobs/p/8ceQX7ECma4a-Quality-Control-Manager-Egy-Yarn-Cairo-Egypt?o=140&l=sp&t=sj&a=gaming|search-v3|hpb
Social Media Moderator- Content Creator,Confidential -,"6th of October, Giza, Egypt ",Part TimeFreelance / ProjectExperienced · 2 - 4 Yrs of Exp · Writing/Editorial · Marketing/PR/Advertising · Media/Journalism/Publishing · Creativity · E-Marketing · Marketing · English · Social Media · Skills · Communication skills,https://wuzzuf.net/jobs/p/ZZPpbO7ScxnI-Social-Media-Moderator--Content-Creator-Giza-Egypt?o=141&l=sp&t=sj&a=gaming|search-v3|hpb
Math Assistant Lecturer - Nova,El Sewedy Education - The Knowledge Hub Universities -,"Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Education/Teaching · Academic · Education · Lecturer · Math,https://wuzzuf.net/jobs/p/KrPVesJQlgMZ-Math-Assistant-Lecturer---Nova-El-Sewedy-Education---The-Knowledge-Hub-Universities-Cairo-Egypt?o=142&l=sp&t=sj&a=gaming|search-v3|hpb
Medical Representative,ADWIA Pharmaceuticals Co. -,"Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Medical/Healthcare · Sales/Retail · Pharmaceutical · Medical · Pharmacy · Sales · sales skills · Science · Biology · Vet,https://wuzzuf.net/jobs/p/22NlfBq0f8To-Medical-Representative-ADWIA-Pharmaceuticals-Co-Giza-Egypt?o=143&l=sp&t=sj&a=gaming|search-v3|hpb
Senior Account Executive,Magnum Performance MKTG -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Customer Service/Support · Marketing/PR/Advertising · Media/Journalism/Publishing · Account Management · Account Executive · Agency · Marketing · English · Digital Marketing · Digital Advertising,https://wuzzuf.net/jobs/p/jaPE645roeuN-Senior-Account-Executive-Magnum-Performance-MKTG-Cairo-Egypt?o=144&l=sp&t=sj&a=gaming|search-v3|hpb
Sales Admin,Concrete For Real Estate -,"6th of October, Giza, Egypt ",InternshipStudent · females_only · Administration · Customer Service/Support · Sales/Retail · Sales · Sales admin · Admin · sales skills · Administration · Microsoft Office · Communication,https://wuzzuf.net/jobs/p/oWZ2M0kKz8nG-Sales-Admin-Concrete-For-Real-Estate-Giza-Egypt?o=145&l=sp&t=sj&a=gaming|search-v3|hpb
