job title,company name,location,skills,links
Production Engineer,FlexFilms Egypt -,"6th of October, Giza, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · males_only · Manufacturing/Production · Engineering - Mechanical/Electrical · Engineering · Production · Mechanical Engineering · Manufacturing · Production Engineering · Microsoft Office,https://wuzzuf.net/jobs/p/Tf1hm4fyAKPM-Production-Engineer-FlexFilms-Egypt-Giza-Egypt?o=141&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
MEP Shop Drawing Engineer,Arabia Holding -,"Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Creative/Design/Art · Engineering - Mechanical/Electrical · AutoCAD · Drawing · Engineering · MEP · Plumbing · shop drawing · Shop Drawings · Revit,https://wuzzuf.net/jobs/p/rakfZ2B0nmnD-MEP-Shop-Drawing-Engineer-Arabia-Holding-Cairo-Egypt?o=142&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
MEP Business Development Engineer,EGICAT -,"Dokki, Giza, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · Business Development · Sales/Retail · Engineering - Mechanical/Electrical · Sales · Business Development · Engineering · MEP · Mechanical Engineering · Mechanical · Electrical Engineering,https://wuzzuf.net/jobs/p/5T8K4byVNYkR-MEP-Business-Development-Engineer-EGICAT-Giza-Egypt?o=143&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Lean Engineer,Alex Apparels for Garment Manufacturing -,"Ameria, Alexandria, Egypt ",Full TimeEntry Level · 0 - 2 Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · Engineering - Other · Engineering · English · Industrial · Production · Skills · Lean Six Sigma · Lean Engineering,https://wuzzuf.net/jobs/p/Ugsh0v7VI2Ss-Lean-Engineer-Alex-Apparels-for-Garment-Manufacturing-Alexandria-Egypt?o=144&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Mechanical Design / R&D Manager,Confidential -,"khanka, Qalubia, Egypt ",Full TimeManager · 6+ Yrs of Exp · Creative/Design/Art · Engineering - Mechanical/Electrical · Engineering · Mechanical Engineering · AutoCAD · Design · R&D · English · Mechanical · Solid Works,https://wuzzuf.net/jobs/p/t5OJFSbe5yyW-Mechanical-Design-RD-Manager-Qalubia-Egypt?o=145&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Safety Engineer,Confidential -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 6 - 8 Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering - Mechanical/Electrical · Construction · Engineering · Communication · HSE · ISO 14001 · ISO · Safety · Field,https://wuzzuf.net/jobs/p/yuHv2TiBnEmC-Safety-Engineer-Cairo-Egypt?o=146&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Customer Service Engineer,NCR -,"New Cairo, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Customer Service/Support · Engineering - Mechanical/Electrical · Technical Support · Electrical Engineering · Mechanical Engineering · Mechatronics · Customer Service · Customer Care · Mechanical · Electrical,https://wuzzuf.net/jobs/p/iF8Q03Y5mbI5-Customer-Service-Engineer-NCR-Cairo-Egypt?o=147&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Junior Site Engineer,Hamza Group -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · HVAC · Mechanical · Electro Mechanical · Sales · Site Engineering · Mechanical Engineering,https://wuzzuf.net/jobs/p/ZllSR30nh4Ts-Junior-Site-Engineer-Hamza-Group-Giza-Egypt?o=148&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Mechanical Engineer,Wadi Group -,"Sheikh Zayed, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Maintenance · Mechanical Engineering · Engineering,https://wuzzuf.net/jobs/p/IcAHt6ZZAHUs-Mechanical-Engineer-Wadi-Group-Giza-Egypt?o=149&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
Procurement Electrical Engineer,Value M.E.P Services -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · Purchasing/Procurement · Engineering - Mechanical/Electrical · Procurement · Electrical Engineering · Engineering · Mechanical · Construction · Tendering,https://wuzzuf.net/jobs/p/sNq5Jviy4UKk-Procurement-Electrical-Engineer-Value-M-E-P-Services-Giza-Egypt?o=150&l=sp&t=sj&a=mechanical enginner|search-v3|hpb
